landmark,mean_l2,median_l2,std_l2,p90_l2,study_name,task_name,run_name,checkpoint_step,embedding_key,pooling,embedding_dim,ssl_method,init_mode,best_epoch,best_val_mean_l2,model_family,model_arch,patch_size,pretrain_data,feature_kind,objective,init,scale,task_family,paper_scope
iris_superior,4.66864013671875,4.506348133087158,2.6659221649169917,8.307360649108888,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,579,4.653604507446289,,,,,,vicreg,,1m,within,False
lateral_canthus,5.8086304664611825,5.20806884765625,3.306689739227295,10.37791633605957,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,579,4.653604507446289,,,,,,vicreg,,1m,within,False
lid_inferior,4.755517482757568,4.129047393798828,2.673046112060547,8.314061164855957,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,579,4.653604507446289,,,,,,vicreg,,1m,within,False
lid_superior,4.869036674499512,4.477684497833252,2.962719440460205,8.714054107666017,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,579,4.653604507446289,,,,,,vicreg,,1m,within,False
medial_canthus,7.027884006500244,6.1527748107910165,3.949247121810913,11.470008850097654,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,579,4.653604507446289,,,,,,vicreg,,1m,within,False
sclera_inferior,5.2276177406311035,4.681960582733153,2.995365858078003,9.103917121887207,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,579,4.653604507446289,,,,,,vicreg,,1m,within,False
sclera_superior,4.721062660217285,4.1904354095458975,2.687314748764038,8.279894828796388,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g4,32768,vicreg,seg_init,579,4.653604507446289,,,,,,vicreg,,1m,within,False
iris_centroid,13.755247116088867,13.919360160827635,5.78859281539917,21.85179328918457,followup_50k_landmark_probe,celeb_to_cfd,baseline-random,0,backbone,gap,2048,baseline,random,383,21.923476953975488,,,,,,baseline,random,baseline,transfer,True
iris_inferior,15.023435592651367,15.291349411010742,6.285513877868652,22.45129776000977,followup_50k_landmark_probe,celeb_to_cfd,baseline-random,0,backbone,gap,2048,baseline,random,383,21.923476953975488,,,,,,baseline,random,baseline,transfer,True
iris_superior,12.822226524353027,11.823234558105467,5.601954936981201,20.693458557128906,followup_50k_landmark_probe,celeb_to_cfd,baseline-random,0,backbone,gap,2048,baseline,random,383,21.923476953975488,,,,,,baseline,random,baseline,transfer,True
lateral_canthus,43.705162048339844,42.59046173095703,22.356779098510746,74.73487854003906,followup_50k_landmark_probe,celeb_to_cfd,baseline-random,0,backbone,gap,2048,baseline,random,383,21.923476953975488,,,,,,baseline,random,baseline,transfer,True
lid_inferior,12.60684585571289,12.202911376953125,5.659770965576173,20.927474975585934,followup_50k_landmark_probe,celeb_to_cfd,baseline-random,0,backbone,gap,2048,baseline,random,383,21.923476953975488,,,,,,baseline,random,baseline,transfer,True
lid_superior,14.13790798187256,14.422242164611815,6.511675834655763,21.991920471191406,followup_50k_landmark_probe,celeb_to_cfd,baseline-random,0,backbone,gap,2048,baseline,random,383,21.923476953975488,,,,,,baseline,random,baseline,transfer,True
medial_canthus,53.29232788085938,52.44196319580078,15.37772274017334,73.231689453125,followup_50k_landmark_probe,celeb_to_cfd,baseline-random,0,backbone,gap,2048,baseline,random,383,21.923476953975488,,,,,,baseline,random,baseline,transfer,True
sclera_inferior,13.146435737609865,12.47616958618164,6.165750980377197,21.854717254638672,followup_50k_landmark_probe,celeb_to_cfd,baseline-random,0,backbone,gap,2048,baseline,random,383,21.923476953975488,,,,,,baseline,random,baseline,transfer,True
sclera_superior,13.15647792816162,13.05960464477539,5.665531635284424,21.614547729492188,followup_50k_landmark_probe,celeb_to_cfd,baseline-random,0,backbone,gap,2048,baseline,random,383,21.923476953975488,,,,,,baseline,random,baseline,transfer,True
iris_centroid,12.433575630187988,11.94033145904541,4.898442268371582,18.383787155151367,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,645,9.6202451883118,,,,,,infonce,random,10k,transfer,True
iris_inferior,13.964035987854006,13.890783309936525,5.437724590301514,21.434410095214844,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,645,9.6202451883118,,,,,,infonce,random,10k,transfer,True
iris_superior,10.325225830078123,9.504571914672852,4.842300415039063,16.603124618530273,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,645,9.6202451883118,,,,,,infonce,random,10k,transfer,True
lateral_canthus,11.291581153869627,10.43204402923584,7.930014610290527,19.254840850830078,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,645,9.6202451883118,,,,,,infonce,random,10k,transfer,True
lid_inferior,9.707096099853516,9.051042556762695,4.654189586639403,15.416268348693848,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,645,9.6202451883118,,,,,,infonce,random,10k,transfer,True
lid_superior,10.319427490234377,9.432612419128418,5.162020206451416,17.792972564697266,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,645,9.6202451883118,,,,,,infonce,random,10k,transfer,True
medial_canthus,15.509801864624025,13.066226959228516,12.261208534240724,27.637399673461925,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,645,9.6202451883118,,,,,,infonce,random,10k,transfer,True
sclera_inferior,9.87838649749756,8.768320083618164,4.929314136505127,16.366025924682614,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,645,9.6202451883118,,,,,,infonce,random,10k,transfer,True
sclera_superior,10.502313613891602,10.05117130279541,4.651275634765625,16.518173217773438,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,645,9.6202451883118,,,,,,infonce,random,10k,transfer,True
iris_centroid,9.017112731933594,8.340785980224611,3.757788419723511,14.443517684936525,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,954,7.754186606798017,,,,,,infonce,random,100k,transfer,True
iris_inferior,9.75589370727539,9.528338432312012,3.9127774238586426,14.678853988647461,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,954,7.754186606798017,,,,,,infonce,random,100k,transfer,True
iris_superior,8.01518440246582,7.264566421508789,3.961074352264404,13.461156845092773,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,954,7.754186606798017,,,,,,infonce,random,100k,transfer,True
lateral_canthus,8.213014602661133,7.992706775665282,4.574236869812012,14.057229042053224,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,954,7.754186606798017,,,,,,infonce,random,100k,transfer,True
lid_inferior,7.201153755187987,7.005776405334473,3.5384249687194824,11.929835319519045,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,954,7.754186606798017,,,,,,infonce,random,100k,transfer,True
lid_superior,7.608217716217041,7.0116024017333975,3.660984992980957,12.27429485321045,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,954,7.754186606798017,,,,,,infonce,random,100k,transfer,True
medial_canthus,8.596336364746094,7.671120643615723,4.441567897796631,14.474469184875488,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,954,7.754186606798017,,,,,,infonce,random,100k,transfer,True
sclera_inferior,7.0480284690856925,6.4368391036987305,3.6336336135864262,12.182610511779785,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,954,7.754186606798017,,,,,,infonce,random,100k,transfer,True
sclera_superior,8.033183097839355,7.845816612243652,3.4996590614318848,12.694628715515135,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,954,7.754186606798017,,,,,,infonce,random,100k,transfer,True
iris_centroid,11.296480178833008,11.050108909606934,4.2313313484191895,16.87513542175293,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,622,7.291503278284125,,,,,,infonce,random,1m,transfer,True
iris_inferior,11.534120559692385,11.322029113769533,4.222827434539795,16.997493743896484,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,622,7.291503278284125,,,,,,infonce,random,1m,transfer,True
iris_superior,11.590718269348145,11.56308364868164,4.222241401672363,17.380748748779293,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,622,7.291503278284125,,,,,,infonce,random,1m,transfer,True
lateral_canthus,13.722086906433105,13.41743278503418,6.055947780609131,22.44605827331543,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,622,7.291503278284125,,,,,,infonce,random,1m,transfer,True
lid_inferior,11.419550895690918,11.547685623168945,4.219907760620116,16.638887405395508,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,622,7.291503278284125,,,,,,infonce,random,1m,transfer,True
lid_superior,11.536199569702148,11.354077339172365,4.350073337554932,17.420612335205078,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,622,7.291503278284125,,,,,,infonce,random,1m,transfer,True
medial_canthus,12.928810119628904,11.99004077911377,7.5151000022888175,22.53627777099609,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,622,7.291503278284125,,,,,,infonce,random,1m,transfer,True
sclera_inferior,12.506722450256348,12.451665878295898,4.24733829498291,17.69935417175293,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,622,7.291503278284125,,,,,,infonce,random,1m,transfer,True
sclera_superior,11.357295036315918,11.520610809326172,4.223240852355957,16.766538619995114,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,622,7.291503278284125,,,,,,infonce,random,1m,transfer,True
iris_centroid,8.582160949707031,8.09001350402832,4.190022945404054,13.893860816955565,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,988,8.64124534690315,,,,,,lejepa,random,10k,transfer,True
iris_inferior,10.373509407043457,10.271985054016113,4.3239097595214835,15.784955978393555,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,988,8.64124534690315,,,,,,lejepa,random,10k,transfer,True
iris_superior,7.942599773406982,7.51688814163208,4.269519329071045,14.007080078125,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,988,8.64124534690315,,,,,,lejepa,random,10k,transfer,True
lateral_canthus,8.315850257873535,6.9993953704833975,5.6981120109558105,14.16334056854248,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,988,8.64124534690315,,,,,,lejepa,random,10k,transfer,True
lid_inferior,7.442189693450928,6.883127689361572,4.038757801055908,13.032401084899902,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,988,8.64124534690315,,,,,,lejepa,random,10k,transfer,True
lid_superior,9.485520362854004,8.767751693725586,5.013279438018799,15.90289306640625,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,988,8.64124534690315,,,,,,lejepa,random,10k,transfer,True
medial_canthus,11.32168960571289,9.65144157409668,7.87117338180542,18.88347244262696,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,988,8.64124534690315,,,,,,lejepa,random,10k,transfer,True
sclera_inferior,7.749806880950928,6.909501075744629,4.2507357597351065,13.361617088317873,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,988,8.64124534690315,,,,,,lejepa,random,10k,transfer,True
sclera_superior,8.133933067321777,7.689035415649414,4.116087913513184,13.873924255371096,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,988,8.64124534690315,,,,,,lejepa,random,10k,transfer,True
iris_centroid,8.867213249206543,8.063796043395996,4.46834135055542,14.367999076843262,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,672,9.0486534097807,,,,,,lejepa,random,100k,transfer,True
iris_inferior,10.84717845916748,10.502965927124023,5.051325798034668,16.945850372314453,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,672,9.0486534097807,,,,,,lejepa,random,100k,transfer,True
iris_superior,8.011141777038574,7.071077346801758,4.444129467010498,13.42831325531006,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,672,9.0486534097807,,,,,,lejepa,random,100k,transfer,True
lateral_canthus,7.516624927520753,6.7918477058410645,4.2862796783447275,13.32135772705078,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,672,9.0486534097807,,,,,,lejepa,random,100k,transfer,True
lid_inferior,7.367827892303468,6.607871055603027,3.7913849353790283,11.963943481445312,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,672,9.0486534097807,,,,,,lejepa,random,100k,transfer,True
lid_superior,9.851375579833984,8.760317802429201,5.2556281089782715,16.453359603881836,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,672,9.0486534097807,,,,,,lejepa,random,100k,transfer,True
medial_canthus,10.124937057495117,8.874847412109375,6.1367621421813965,18.307085037231445,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,672,9.0486534097807,,,,,,lejepa,random,100k,transfer,True
sclera_inferior,7.286701202392577,6.5038814544677725,4.502386569976807,12.55010223388672,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,672,9.0486534097807,,,,,,lejepa,random,100k,transfer,True
sclera_superior,8.310736656188965,7.676486015319824,3.847712278366089,13.218538284301758,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,672,9.0486534097807,,,,,,lejepa,random,100k,transfer,True
iris_centroid,10.111176490783693,10.032819747924805,4.057774066925049,15.162961959838867,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,975,8.221511434336179,,,,,,lejepa,random,1m,transfer,True
iris_inferior,12.799144744873047,12.757282257080078,4.736740589141847,18.52539825439453,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,975,8.221511434336179,,,,,,lejepa,random,1m,transfer,True
iris_superior,7.8850836753845215,7.4544105529785165,4.030064582824707,12.777583122253418,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,975,8.221511434336179,,,,,,lejepa,random,1m,transfer,True
lateral_canthus,8.100757598876951,7.6372032165527335,4.091737747192384,13.76826000213623,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,975,8.221511434336179,,,,,,lejepa,random,1m,transfer,True
lid_inferior,7.550708770751952,7.310731887817383,3.3529865741729736,11.526629447937012,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,975,8.221511434336179,,,,,,lejepa,random,1m,transfer,True
lid_superior,7.9378132820129395,7.2430171966552725,4.1571083068847665,13.058472633361815,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,975,8.221511434336179,,,,,,lejepa,random,1m,transfer,True
medial_canthus,12.154783248901367,11.329957962036133,5.784891128540039,19.83886337280273,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,975,8.221511434336179,,,,,,lejepa,random,1m,transfer,True
sclera_inferior,7.976835250854492,7.532244205474853,4.334717750549316,13.611002922058105,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,975,8.221511434336179,,,,,,lejepa,random,1m,transfer,True
sclera_superior,8.878717422485352,8.800010681152344,3.4074838161468506,12.829265594482422,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-lejepa-random-50ksteps,50000,backbone,gap,2048,lejepa,random,975,8.221511434336179,,,,,,lejepa,random,1m,transfer,True
iris_centroid,13.886334419250488,13.976968765258787,5.244516372680664,20.0505313873291,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,690,9.725991905712695,,,,,,vicreg,random,10k,transfer,True
iris_inferior,17.020339965820312,17.32175064086914,5.950336456298827,24.123516082763672,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,690,9.725991905712695,,,,,,vicreg,random,10k,transfer,True
iris_superior,11.52882194519043,11.132357597351074,5.170214653015137,18.13894271850586,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,690,9.725991905712695,,,,,,vicreg,random,10k,transfer,True
lateral_canthus,12.894429206848145,12.770342826843262,6.305171012878418,20.18014144897461,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,690,9.725991905712695,,,,,,vicreg,random,10k,transfer,True
lid_inferior,10.70350456237793,10.67683219909668,4.898919105529785,16.221748352050778,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,690,9.725991905712695,,,,,,vicreg,random,10k,transfer,True
lid_superior,11.522171020507812,11.118745803833008,5.161466121673584,17.568370819091793,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,690,9.725991905712695,,,,,,vicreg,random,10k,transfer,True
medial_canthus,15.557403564453125,14.567094802856445,8.064830780029299,24.802186965942386,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,690,9.725991905712695,,,,,,vicreg,random,10k,transfer,True
sclera_inferior,12.637359619140625,12.382018089294435,5.769745349884032,19.67898178100586,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,690,9.725991905712695,,,,,,vicreg,random,10k,transfer,True
sclera_superior,11.980928421020508,12.0301513671875,4.900001525878906,17.753177642822266,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,690,9.725991905712695,,,,,,vicreg,random,10k,transfer,True
iris_centroid,8.269159317016603,7.747067451477051,3.7011709213256836,12.754568099975586,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,481,8.095550677815421,,,,,,vicreg,random,100k,transfer,True
iris_inferior,10.127110481262207,9.897231101989746,4.1113314628601065,15.137601852416992,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,481,8.095550677815421,,,,,,vicreg,random,100k,transfer,True
iris_superior,6.831542015075684,6.2363386154174805,3.8317186832427983,11.662515640258787,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,481,8.095550677815421,,,,,,vicreg,random,100k,transfer,True
lateral_canthus,7.8494720458984375,6.89990234375,5.225461006164551,14.045677185058596,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,481,8.095550677815421,,,,,,vicreg,random,100k,transfer,True
lid_inferior,6.659440517425537,6.206960678100586,3.2935514450073238,10.99155044555664,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,481,8.095550677815421,,,,,,vicreg,random,100k,transfer,True
lid_superior,7.222747325897218,6.645477771759032,4.000666618347168,13.069454193115234,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,481,8.095550677815421,,,,,,vicreg,random,100k,transfer,True
medial_canthus,8.804783821105957,8.479700088500978,4.316362380981444,14.39181900024414,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,481,8.095550677815421,,,,,,vicreg,random,100k,transfer,True
sclera_inferior,6.726723670959473,6.0161094665527335,3.6981043815612793,11.392804145812988,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,481,8.095550677815421,,,,,,vicreg,random,100k,transfer,True
sclera_superior,7.378836154937744,7.1497344970703125,3.344300031661988,11.73178005218506,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,481,8.095550677815421,,,,,,vicreg,random,100k,transfer,True
iris_centroid,9.45376968383789,9.398893356323242,3.854379892349243,14.65752124786377,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,841,7.770836220412956,,,,,,vicreg,random,1m,transfer,True
iris_inferior,10.87832260131836,10.708475112915039,4.099407196044922,16.318328857421875,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,841,7.770836220412956,,,,,,vicreg,random,1m,transfer,True
iris_superior,8.554730415344237,8.39738941192627,3.8848061561584473,13.128920555114744,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,841,7.770836220412956,,,,,,vicreg,random,1m,transfer,True
lateral_canthus,9.541352272033693,8.96796989440918,5.787812232971191,16.22010612487793,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,841,7.770836220412956,,,,,,vicreg,random,1m,transfer,True
lid_inferior,8.139101028442383,7.755098342895508,3.644629716873169,12.441873550415039,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,841,7.770836220412956,,,,,,vicreg,random,1m,transfer,True
lid_superior,8.757464408874513,8.491514205932617,4.059731960296632,13.497552871704102,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,841,7.770836220412956,,,,,,vicreg,random,1m,transfer,True
medial_canthus,10.100375175476074,8.981264114379883,4.872515678405762,16.256410598754886,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,841,7.770836220412956,,,,,,vicreg,random,1m,transfer,True
sclera_inferior,7.962394714355469,7.97911787033081,3.5954668521881104,12.595033645629885,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,841,7.770836220412956,,,,,,vicreg,random,1m,transfer,True
sclera_superior,8.669191360473633,8.181736946105957,3.6319773197174072,13.125057220458984,followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,841,7.770836220412956,,,,,,vicreg,random,1m,transfer,True
iris_centroid,16.397235870361328,15.74327564239502,8.318698883056639,27.69123458862305,followup_50k_landmark_probe,celeb_to_cfd,baseline-imagenet,0,backbone,gap,2048,baseline,imagenet,361,21.32590628451989,,,,,,baseline,imagenet,baseline,transfer,True
iris_inferior,17.806604385375977,17.053030014038086,8.768533706665039,30.368860244750977,followup_50k_landmark_probe,celeb_to_cfd,baseline-imagenet,0,backbone,gap,2048,baseline,imagenet,361,21.32590628451989,,,,,,baseline,imagenet,baseline,transfer,True
iris_superior,15.339882850646973,14.682207107543945,8.112313270568848,27.48986053466797,followup_50k_landmark_probe,celeb_to_cfd,baseline-imagenet,0,backbone,gap,2048,baseline,imagenet,361,21.32590628451989,,,,,,baseline,imagenet,baseline,transfer,True
lateral_canthus,32.77150344848633,27.698448181152344,23.746055603027344,69.05356597900389,followup_50k_landmark_probe,celeb_to_cfd,baseline-imagenet,0,backbone,gap,2048,baseline,imagenet,361,21.32590628451989,,,,,,baseline,imagenet,baseline,transfer,True
