step,epoch,lr,world_size,bs,loss,sim,sigreg,V,run_name,scale,objective,init,reg,ep_partial,bhep
15500,5,0.0004921484403027254,1,384,0.2785520553588867,0.17139938473701477,2.3125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.3125,,
15600,5,0.0004916194539562103,1,384,0.27764052152633667,0.16478607058525085,2.421875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.421875,,
15700,6,0.0004910735274703725,1,384,0.2797567844390869,0.1726675033569336,2.3125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.3125,,
15800,6,0.0004905106991602119,1,384,0.2658994197845459,0.16373459994792938,2.203125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.203125,,
15900,6,0.0004899310085269574,1,384,0.2865307331085205,0.17260226607322693,2.453125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.453125,,
16000,6,0.0004893344962552931,1,384,0.27671629190444946,0.16227124631404877,2.453125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.453125,,
16100,6,0.0004887212042105043,1,384,0.2697749733924866,0.16216033697128296,2.3125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.3125,,
16200,6,0.0004880911754355366,1,384,0.2672320008277893,0.16359537839889526,2.234375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.234375,,
16300,6,0.00048744445414798296,1,384,0.2530709505081177,0.14868900179862976,2.234375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.234375,,
16400,6,0.0004867810857369673,1,384,0.25899410247802734,0.16314756870269775,2.078125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.078125,,
16500,6,0.0004861011167599691,1,384,0.2535073459148407,0.15994194149971008,2.03125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.03125,,
16600,6,0.00048540459493955193,1,384,0.26774048805236816,0.16413059830665588,2.234375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.234375,,
16700,6,0.0004846915691600154,1,384,0.2708611786365509,0.15508002042770386,2.46875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.46875,,
16800,6,0.0004839620894639634,1,384,0.2505759000778198,0.16045406460762024,1.9609375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.9609375,,
16900,6,0.0004832162070487937,1,384,0.23666472733020782,0.1519784927368164,1.84375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.84375,,
17000,6,0.00048245397426310144,1,384,0.24798162281513214,0.1541253924369812,2.03125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.03125,,
17100,6,0.00048167544460300815,1,384,0.2566823959350586,0.1566023826599121,2.15625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.15625,,
17200,6,0.000480880672708406,1,384,0.24447934329509735,0.15866246819496155,1.875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.875,,
17300,6,0.0004800697143591227,1,384,0.22699016332626343,0.13973882794380188,1.8828125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.8828125,,
17400,6,0.00047924262647100767,1,384,0.2292184680700302,0.14516828954219818,1.828125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.828125,,
17500,6,0.00047839946709193616,1,384,0.2540014088153839,0.1537802666425705,2.15625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.15625,,
17600,6,0.00047754029539773707,1,384,0.23761606216430664,0.1401304006576538,2.09375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.09375,,
17700,6,0.00047666517168803757,1,384,0.23315978050231934,0.14469121396541595,1.9140625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.9140625,,
17800,6,0.0004757741573820327,1,384,0.24771790206432343,0.14716604351997375,2.15625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.15625,,
17900,6,0.00047486731501417427,1,384,0.25341323018074036,0.15059122443199158,2.203125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.203125,,
18000,6,0.00047394470822978196,1,384,0.23495474457740784,0.149150550365448,1.8671875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.8671875,,
18100,6,0.00047300640178057646,1,384,0.24423986673355103,0.14864476025104523,2.0625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.0625,,
18200,6,0.0004720524615201351,1,384,0.2372744381427765,0.14593856036663055,1.9765625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.9765625,,
18300,7,0.0004710829543992701,1,384,0.21528899669647217,0.12536588311195374,1.921875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.921875,,
18400,7,0.0004700979484613289,1,384,0.22129042446613312,0.13373909890651703,1.8828125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.8828125,,
18500,7,0.0004690975128374195,1,384,0.2368801236152649,0.1470654308795929,1.9453125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.9453125,,
18600,7,0.00046808171774155875,1,384,0.22395741939544678,0.13654646277427673,1.8828125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.8828125,,
18700,7,0.0004670506344657437,1,384,0.20773661136627197,0.1302655190229416,1.6796875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6796875,,
18800,7,0.0004660043353749491,1,384,0.2153947353363037,0.1347288340330124,1.75,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.75,,
18900,7,0.00046494289390204747,1,384,0.2254435271024704,0.1314290463924408,2.015625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.015625,,
19000,7,0.0004638663845426557,1,384,0.2036697119474411,0.12495660781860352,1.6953125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6953125,,
19100,7,0.0004627748828499074,1,384,0.21906256675720215,0.13344991207122803,1.84375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.84375,,
19200,7,0.000461668465429149,1,384,0.2283615618944168,0.144266277551651,1.828125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.828125,,
19300,7,0.0004605472099325649,1,384,0.22155936062335968,0.1463577151298523,1.6484375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6484375,,
19400,7,0.00045941119505372654,1,384,0.21279767155647278,0.12993916869163513,1.7890625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.7890625,,
19500,7,0.0004582605005220694,1,384,0.22666236758232117,0.13322600722312927,2.0,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,2.0,,
19600,7,0.0004570952070972972,1,384,0.20297563076019287,0.13090774416923523,1.5703125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5703125,,
19700,7,0.0004559153965637145,1,384,0.22231192886829376,0.137898251414299,1.828125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.828125,,
19800,7,0.0004547211517244872,1,384,0.210358664393425,0.13199761509895325,1.703125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.703125,,
19900,7,0.00045351255639583006,1,384,0.21967773139476776,0.13409744203090668,1.84375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.84375,,
20000,7,0.0004522896954011244,1,384,0.20563042163848877,0.1208527535200119,1.8203125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.8203125,,
20100,7,0.0004510526545649648,1,384,0.19998560845851898,0.12621840834617615,1.6015625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6015625,,
20200,7,0.00044980152070713615,1,384,0.2248896062374115,0.13855567574501038,1.8671875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.8671875,,
20300,7,0.0004485363816365206,1,384,0.21928110718727112,0.14344558119773865,1.6640625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6640625,,
20400,7,0.0004472573261449342,1,384,0.21320098638534546,0.12625186145305634,1.8671875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.8671875,,
20500,7,0.00044596444400089554,1,384,0.21186931431293488,0.1335877627134323,1.703125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.703125,,
20600,7,0.0004446578259433245,1,384,0.2135230451822281,0.1343005746603012,1.71875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.71875,,
20700,7,0.0004433375636751747,1,384,0.20060887932777405,0.12327660620212555,1.671875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.671875,,
20800,7,0.0004420037498569983,1,384,0.2071818858385086,0.12145790457725525,1.8359375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.8359375,,
20900,8,0.0004406564781004411,1,384,0.2006116658449173,0.11762576550245285,1.7734375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.7734375,,
21000,8,0.000439295842961674,1,384,0.204226553440094,0.12965458631515503,1.625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.625,,
21100,8,0.00043792193993475587,1,384,0.19577249884605408,0.1212695837020874,1.609375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.609375,,
21200,8,0.0004365348654449318,1,384,0.20314736664295197,0.12851861119270325,1.6171875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6171875,,
21300,8,0.0004351347168418642,1,384,0.20185112953186035,0.12047240138053894,1.75,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.75,,
21400,8,0.000433721592392804,1,384,0.20101754367351532,0.12010893225669861,1.7421875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.7421875,,
21500,8,0.00043229559127568956,1,384,0.19637301564216614,0.1183038279414177,1.6796875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6796875,,
21600,8,0.0004308568135721894,1,384,0.18757668137550354,0.11161442846059799,1.6328125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6328125,,
21700,8,0.0004294053602606763,1,384,0.19460755586624146,0.11747342348098755,1.6640625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6640625,,
21800,8,0.0004279413332091415,1,384,0.2012518346309662,0.128579244017601,1.5859375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5859375,,
21900,8,0.000426464835168044,1,384,0.19393089413642883,0.11676113307476044,1.6640625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6640625,,
22000,8,0.0004249759697630992,1,384,0.1906179040670395,0.11430174112319946,1.640625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.640625,,
22100,8,0.0004234748414880087,1,384,0.20452448725700378,0.1222585067152977,1.765625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.765625,,
22200,8,0.0004219615556971227,1,384,0.18067747354507446,0.10846394300460815,1.5546875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5546875,,
22300,8,0.0004204362185980483,1,384,0.20182323455810547,0.12506887316703796,1.65625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.65625,,
22400,8,0.00041889893724419514,1,384,0.1977420449256897,0.11871695518493652,1.703125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.703125,,
22500,8,0.00041734981952726145,1,384,0.20543032884597778,0.12012814730405807,1.828125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.828125,,
22600,8,0.0004157889741696617,1,384,0.1863372027873993,0.11287963390350342,1.5859375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5859375,,
22700,8,0.00041421651071689767,1,384,0.1885520964860916,0.11007128655910492,1.6796875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6796875,,
22800,8,0.00041263253952986877,1,384,0.18556874990463257,0.11361267417669296,1.5546875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5546875,,
22900,8,0.00041103717177712627,1,384,0.18938733637332916,0.11763223260641098,1.5546875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5546875,,
23000,8,0.00040943051942707206,1,384,0.18223349750041962,0.11678361892700195,1.421875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.421875,,
23100,8,0.0004078126952400997,1,384,0.19197240471839905,0.12138131260871887,1.53125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.53125,,
23200,8,0.0004061838127606807,1,384,0.188088059425354,0.11215272545814514,1.6328125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6328125,,
23300,8,0.0004045439863093963,1,384,0.2116459310054779,0.12924078106880188,1.78125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.78125,,
23400,8,0.0004028933309749125,1,384,0.18728628754615784,0.11233671754598618,1.609375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.609375,,
23500,9,0.0004012319626059038,1,384,0.1905122846364975,0.11110667884349823,1.703125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.703125,,
23600,9,0.00039955999780292277,1,384,0.19288572669029236,0.12234270572662354,1.53125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.53125,,
23700,9,0.0003978775539102158,1,384,0.19309082627296448,0.12204461544752121,1.5390625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5390625,,
23800,9,0.00039618474900748776,1,384,0.18961063027381897,0.12660494446754456,1.390625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.390625,,
23900,9,0.0003944817019016155,1,384,0.19877558946609497,0.12237479537725449,1.6484375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6484375,,
24000,9,0.0003927685321183087,1,384,0.19481928646564484,0.1290038526058197,1.4453125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4453125,,
24100,9,0.0003910453598937212,1,384,0.18447735905647278,0.11040791124105453,1.59375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.59375,,
24200,9,0.00038931230616601225,1,384,0.18278583884239197,0.10811339318752289,1.6015625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.6015625,,
24300,9,0.0003875694925668595,1,384,0.1852460652589798,0.12201066315174103,1.390625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.390625,,
24400,9,0.00038581704141292186,1,384,0.1793840080499649,0.11378415673971176,1.421875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.421875,,
24500,9,0.00038405507569725566,1,384,0.18898698687553406,0.12286458909511566,1.4453125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4453125,,
24600,9,0.0003822837190806807,1,384,0.19170671701431274,0.12058766186237335,1.546875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.546875,,
24700,9,0.00038050309588310373,1,384,0.18058286607265472,0.11299018561840057,1.4609375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4609375,,
24800,9,0.0003787133310747911,1,384,0.18010857701301575,0.10580920428037643,1.59375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.59375,,
24900,9,0.00037691455026759966,1,384,0.17945271730422974,0.11282852292060852,1.4453125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4453125,,
25000,9,0.0003751068797061594,1,384,0.17818567156791687,0.10841090977191925,1.5,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5,,
25100,9,0.0003732904462590138,1,384,0.19476701319217682,0.11866922676563263,1.640625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.640625,,
25200,9,0.0003714653774097174,1,384,0.1763576865196228,0.1070006936788559,1.4921875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4921875,,
25300,9,0.0003696318012478849,1,384,0.18061590194702148,0.11096903681755066,1.5,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5,,
25400,9,0.00036778984646020454,1,384,0.17110490798950195,0.10301338136196136,1.4609375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4609375,,
25500,9,0.00036593964232140567,1,384,0.17382514476776123,0.1069047674536705,1.4453125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4453125,,
25600,9,0.0003640813186851842,1,384,0.17140746116638184,0.10692974179983139,1.3984375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.3984375,,
25700,9,0.0003622150059750918,1,384,0.18515273928642273,0.10854893922805786,1.640625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.640625,,
25800,9,0.0003603408351753808,1,384,0.17621760070323944,0.10839517414569855,1.46875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.46875,,
25900,9,0.00035845893782181037,1,384,0.17373666167259216,0.10578366369009018,1.4609375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4609375,,
26000,9,0.0003565694459924158,1,384,0.17403900623321533,0.10455998033285141,1.4921875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4921875,,
26100,10,0.00035467249229823944,1,384,0.18131199479103088,0.10964585840702057,1.5390625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5390625,,
26200,10,0.00035276820987402294,1,384,0.17629820108413696,0.11104991286993027,1.4140625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4140625,,
26300,10,0.00035085673236886345,1,384,0.18752607703208923,0.11413107812404633,1.5859375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5859375,,
26400,10,0.00034893819393683314,1,384,0.16963744163513184,0.11560314893722534,1.1953125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.1953125,,
26500,10,0.0003470127292275656,1,384,0.1608644425868988,0.09737374633550644,1.3671875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.3671875,,
26600,10,0.00034508047337680276,1,384,0.17405915260314941,0.10406720638275146,1.5078125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.5078125,,
26700,10,0.00034314156199691313,1,384,0.17133986949920654,0.10377468913793564,1.453125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.453125,,
26800,10,0.00034119613116737334,1,384,0.17664885520935059,0.11141902208328247,1.4140625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4140625,,
26900,10,0.0003392443174252175,1,384,0.17263062298297882,0.11232911050319672,1.3203125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.3203125,,
27000,10,0.00033728625775545344,1,384,0.17409001290798187,0.11232337355613708,1.34375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.34375,,
27100,10,0.0003353220895814506,1,384,0.17006182670593262,0.10037346929311752,1.4921875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4921875,,
27200,10,0.00033335195075529466,1,384,0.16789057850837708,0.10476969182491302,1.3671875,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.3671875,,
27300,10,0.0003313759795481116,1,384,0.17508801817893982,0.11183195561170578,1.375,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.375,,
27400,10,0.00032939431464036395,1,384,0.16113261878490448,0.10228186845779419,1.28125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.28125,,
27500,10,0.00032740709511211826,1,384,0.1673479527235031,0.11036626994609833,1.25,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.25,,
27600,10,0.00032541446043328243,1,384,0.16647978127002716,0.10225667804479599,1.390625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.390625,,
27700,10,0.0003234165504538194,1,384,0.16841037571430206,0.1063448041677475,1.3515625,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.3515625,,
27800,10,0.0003214135053939299,1,384,0.1729690134525299,0.10600356757640839,1.4453125,2,geometry-fixedcompute-1m-lejepa-random-50ksteps,1m,lejepa,random,1.4453125,,
